workload,arm,repetition,random_seed,status,correct,selected_latency_ms,readiness_seconds,internal_selected_performance,incumbent_best_perf,attempted,provider_requests,input_tokens,output_tokens,tier,decision,evaluation_count,llm_attempts,lfbo_attempts
mamba2_chunk_scan-b1h4s8192ds256,llm,4,1003,completed,True,0.025599999353289604,69.78524807101348,0.025087999179959297,0.021743999794125557,26,1,4665,790,,BaselineSearch,34,,
mamba2_chunk_scan-b1h4s8192ds256,llm,5,1004,completed,True,0.025855999439954758,70.05846979602939,0.025119999423623085,0.02131200022995472,26,1,4665,762,,BaselineSearch,33,,
matmul-1024x1024x1024,contextual_rag_llm,1,1000,completed,True,0.011807999573647976,76.48073418199783,,0.010751999914646149,26,1,4557,984,1,ContextualSearch,34,,
matmul-1024x1024x1024,contextual_rag_llm,2,1001,completed,True,0.01196799986064434,69.82465761696221,,0.009440000168979168,26,1,4557,1004,1,ContextualSearch,34,,
matmul-1024x1024x1024,contextual_rag_llm,3,1002,completed,True,0.011839999817311764,77.50933855696348,,0.010816000401973724,26,1,4557,957,1,ContextualSearch,34,,
matmul-1024x1024x1024,contextual_rag_llm,4,1003,completed,True,0.013151999562978745,71.48603636497864,0.012319999746978283,0.012191999703645706,26,1,4557,922,1,ContextualSearch,34,,
matmul-1024x1024x1024,contextual_rag_llm,5,1004,completed,True,0.012128000147640705,72.47629010799574,,0.011296000331640244,26,1,4557,1019,1,ContextualSearch,34,,
matmul-1024x1024x1024,hybrid_lfbo_llm,1,1000,completed,True,0.01196799986064434,99.42599964299006,0.011615999974310398,0.011615999974310398,80,1,3197,739,,BaselineSearch,72,26,54
matmul-1024x1024x1024,hybrid_lfbo_llm,2,1001,completed,True,0.012415999546647072,104.5350087719853,0.011168000288307667,0.009440000168979168,80,1,3197,790,,BaselineSearch,72,26,54
matmul-1024x1024x1024,hybrid_lfbo_llm,3,1002,completed,True,0.012000000104308128,103.35462051496143,0.011680000461637974,0.010688000358641148,80,1,3197,708,,BaselineSearch,72,26,54
matmul-1024x1024x1024,hybrid_lfbo_llm,4,1003,completed,True,0.01206399966031313,105.1150827780366,0.011744000017642975,0.010975999757647514,80,1,3197,734,,BaselineSearch,72,26,54
matmul-1024x1024x1024,hybrid_lfbo_llm,5,1004,completed,True,0.012384000234305859,99.02515923703322,0.01152000017464161,0.011215999722480774,80,1,3197,728,,BaselineSearch,72,26,54
matmul-1024x1024x1024,lfbo,1,1000,completed,True,0.026079999282956123,57.87304840196157,0.025631999596953392,0.025631999596953392,80,0,,,,BaselineSearch,42,,
matmul-1024x1024x1024,lfbo,2,1001,completed,True,0.032416000962257385,57.47858350799652,0.031936001032590866,0.03161599859595299,80,0,,,,BaselineSearch,42,,
matmul-1024x1024x1024,lfbo,3,1002,completed,True,0.020160000771284103,56.95746868196875,0.019807999953627586,0.01852799952030182,80,0,,,,BaselineSearch,42,,
matmul-1024x1024x1024,lfbo,4,1003,completed,True,0.023584000766277313,58.06650571199134,0.023264000192284584,0.023264000192284584,80,0,,,,BaselineSearch,42,,
matmul-1024x1024x1024,lfbo,5,1004,completed,True,0.023552000522613525,56.060621210956015,0.0225600004196167,0.0225600004196167,80,0,,,,BaselineSearch,42,,
matmul-1024x1024x1024,llm,1,1000,completed,True,0.011648000217974186,51.203558820998296,0.011455999687314034,0.011455999687314034,26,1,3197,731,,BaselineSearch,34,,
matmul-1024x1024x1024,llm,2,1001,completed,True,0.012480000033974648,53.524147739983164,0.011168000288307667,0.009824000298976898,26,1,3197,712,,BaselineSearch,34,,
matmul-1024x1024x1024,llm,3,1002,completed,True,0.013952000066637993,53.274717761029024,0.012608000077307224,0.012431999668478966,26,1,3197,735,,BaselineSearch,34,,
matmul-1024x1024x1024,llm,4,1003,completed,True,0.01206399966031313,51.63679047196638,0.012223999947309494,0.01190400030463934,26,1,3197,741,,BaselineSearch,34,,
matmul-1024x1024x1024,llm,5,1004,completed,True,0.011744000017642975,52.51030880300095,0.011839999817311764,0.011103999800980091,26,1,3197,771,,BaselineSearch,34,,
matmul-4096x4096x4096,contextual_rag_llm,1,1000,completed,True,0.2077759951353073,66.37594255901058,0.21132799983024597,0.20448000729084015,26,1,4694,811,1,ContextualSearch,34,,
matmul-4096x4096x4096,contextual_rag_llm,2,1001,completed,True,0.20908799767494202,66.57741245900979,0.21209600567817688,0.20582400262355804,26,1,4694,844,1,ContextualSearch,34,,
matmul-4096x4096x4096,contextual_rag_llm,3,1002,completed,True,0.20403200387954712,66.23605717701139,0.2133760005235672,0.2072640061378479,26,1,4694,835,1,ContextualSearch,34,,
matmul-4096x4096x4096,contextual_rag_llm,4,1003,completed,True,0.20788799971342087,66.17333475299529,0.2122880071401596,0.2032639980316162,26,1,4694,798,1,ContextualSearch,34,,
matmul-4096x4096x4096,contextual_rag_llm,5,1004,completed,True,0.20854400098323822,65.50352982297773,0.21110400557518005,0.20745599269866943,26,1,4694,781,1,ContextualSearch,34,,
matmul-4096x4096x4096,hybrid_lfbo_llm,1,1000,completed,True,0.2120319977402687,116.01950209899223,0.21299199759960175,0.2062080055475235,80,1,3333,650,,BaselineSearch,72,26,54
matmul-4096x4096x4096,hybrid_lfbo_llm,2,1001,completed,True,0.21148799359798431,117.71337707599741,0.2125760018825531,0.20348800718784332,80,1,3333,652,,BaselineSearch,72,26,54
matmul-4096x4096x4096,hybrid_lfbo_llm,3,1002,completed,True,0.21033599972724915,116.97073535900563,0.21379199624061584,0.20582400262355804,80,1,3333,666,,BaselineSearch,72,26,54
matmul-4096x4096x4096,hybrid_lfbo_llm,4,1003,completed,True,0.21007999777793884,118.18635231201188,0.2134079933166504,0.2032639980316162,80,1,3333,662,,BaselineSearch,72,26,54
matmul-4096x4096x4096,hybrid_lfbo_llm,5,1004,completed,True,0.21321600675582886,116.97725513298064,0.2123199999332428,0.20473599433898926,80,1,3333,664,,BaselineSearch,72,26,54
matmul-4096x4096x4096,lfbo,1,1000,completed,True,0.9140959978103638,70.12488104199292,0.9080640077590942,0.9080640077590942,80,0,,,,BaselineSearch,42,,
matmul-4096x4096x4096,lfbo,2,1001,completed,True,0.5244799852371216,74.51880916798837,0.5260480046272278,0.521888017654419,80,0,,,,BaselineSearch,42,,
matmul-4096x4096x4096,lfbo,3,1002,completed,True,0.2964800000190735,69.9804835129762,0.3010080009698868,0.28307199478149414,80,0,,,,BaselineSearch,43,,
matmul-4096x4096x4096,lfbo,4,1003,completed,True,0.47654399275779724,69.60120361601003,0.4885439872741699,0.47123199701309204,80,0,,,,BaselineSearch,42,,
matmul-4096x4096x4096,lfbo,5,1004,completed,True,0.755840003490448,69.86667596700136,0.7670400142669678,0.7089279890060425,80,0,,,,BaselineSearch,42,,
matmul-4096x4096x4096,llm,1,1000,completed,True,0.21132799983024597,56.3130135909887,0.21276800334453583,0.2051520049571991,26,1,3333,663,,BaselineSearch,34,,
matmul-4096x4096x4096,llm,2,1001,completed,True,0.20844799280166626,55.58591554299346,0.2136320024728775,0.2062399983406067,26,1,3333,675,,BaselineSearch,34,,
matmul-4096x4096x4096,llm,3,1002,completed,True,0.20876799523830414,54.626105501985876,0.2126079946756363,0.20444799959659576,26,1,3333,676,,BaselineSearch,34,,
matmul-4096x4096x4096,llm,4,1003,completed,True,0.21079999953508377,55.37198263898608,,0.20243200659751892,26,1,3333,674,,BaselineSearch,34,,
matmul-4096x4096x4096,llm,5,1004,completed,True,0.2122880071401596,53.916474236000795,0.21243199706077576,0.2054399996995926,26,1,3333,685,,BaselineSearch,34,,
matmul-8192x8192x8192,contextual_rag_llm,1,1000,completed,True,1.7154079675674438,82.45416917500552,1.7565759420394897,1.6039199829101562,26,1,4693,823,1,ContextualSearch,34,,
matmul-8192x8192x8192,contextual_rag_llm,2,1001,completed,True,1.7105599641799927,74.22183610399952,1.7326719760894775,1.6202239990234375,26,1,4693,880,1,ContextualSearch,34,,
matmul-8192x8192x8192,contextual_rag_llm,3,1002,completed,True,1.7014399766921997,75.95864937599981,,1.573472023010254,26,1,4693,906,1,ContextualSearch,34,,
matmul-8192x8192x8192,contextual_rag_llm,4,1003,completed,True,1.573248028755188,74.08019998201053,1.7114239931106567,1.561184048652649,26,1,4693,814,1,ContextualSearch,34,,
matmul-8192x8192x8192,contextual_rag_llm,5,1004,completed,True,1.7093119621276855,71.62232596601825,1.7326719760894775,1.5717439651489258,26,1,4693,796,1,ContextualSearch,34,,
matmul-8192x8192x8192,hybrid_lfbo_llm,1,1000,completed,True,1.6973440051078796,154.4131277280103,,1.6571199893951416,80,1,3333,674,,BaselineSearch,72,26,54
matmul-8192x8192x8192,hybrid_lfbo_llm,2,1001,completed,True,1.6459519863128662,154.40805230100523,1.8257280588150024,1.6679999828338623,80,1,3333,662,,BaselineSearch,72,26,54
matmul-8192x8192x8192,hybrid_lfbo_llm,3,1002,completed,True,1.7240319848060608,158.0821376630047,,1.6221439838409424,80,1,3333,669,,BaselineSearch,72,26,54
matmul-8192x8192x8192,hybrid_lfbo_llm,4,1003,completed,True,1.7752320170402527,157.74457332500606,,1.7136799693107605,80,1,3333,709,,BaselineSearch,72,26,54
matmul-8192x8192x8192,hybrid_lfbo_llm,5,1004,completed,True,1.7034080028533936,160.92847237898968,,1.6649600267410278,80,1,3333,686,,BaselineSearch,72,26,54
matmul-8192x8192x8192,lfbo,1,1000,completed,True,3.433456063270569,96.85846948099788,3.414815902709961,3.3705759048461914,80,0,,,,BaselineSearch,41,,
matmul-8192x8192x8192,lfbo,2,1001,completed,True,5.642079830169678,95.71663664100925,5.687136173248291,5.296224117279053,80,0,,,,BaselineSearch,43,,
matmul-8192x8192x8192,lfbo,3,1002,completed,True,3.8510398864746094,92.30415402300423,3.76911997795105,3.753600001335144,80,0,,,,BaselineSearch,42,,
matmul-8192x8192x8192,lfbo,4,1003,completed,True,7.881824016571045,91.43245645798743,7.749887943267822,7.296864032745361,80,0,,,,BaselineSearch,43,,
matmul-8192x8192x8192,lfbo,5,1004,completed,True,3.815087914466858,101.4533214699768,3.6078720092773438,3.3500319719314575,80,0,,,,BaselineSearch,42,,
matmul-8192x8192x8192,llm,1,1000,completed,True,1.7185920476913452,75.17203027900541,,1.5987839698791504,26,1,3333,704,,BaselineSearch,34,,
matmul-8192x8192x8192,llm,2,1001,completed,True,1.6803200244903564,69.27223583200248,,1.6144959926605225,26,1,3333,645,,BaselineSearch,34,,
matmul-8192x8192x8192,llm,3,1002,completed,True,1.795423984527588,67.5812422609888,,1.7080320119857788,26,1,3333,767,,BaselineSearch,34,,
matmul-8192x8192x8192,llm,4,1003,completed,True,1.7290879487991333,65.09560951901949,1.8531360030174255,1.7113920450210571,26,1,3333,750,,BaselineSearch,34,,
matmul-8192x8192x8192,llm,5,1004,completed,True,1.7044479846954346,64.89546582600451,,1.6618559956550598,26,1,3333,647,,BaselineSearch,33,,
matmul_split_k-64x1024x64,contextual_rag_llm,1,1000,completed,True,0.03606399893760681,33.93698233098257,0.025919999927282333,0.025919999927282333,26,1,3506,826,2,BaselineSearch,28,,
matmul_split_k-64x1024x64,contextual_rag_llm,2,1001,completed,True,0.00979200005531311,65.3780620030011,0.010495999827980995,0.01033599954098463,26,1,3506,763,2,BaselineSearch,34,,
matmul_split_k-64x1024x64,contextual_rag_llm,3,1002,completed,True,0.010015999898314476,45.307632000010926,0.01104000024497509,0.009631999768316746,26,1,3506,786,2,BaselineSearch,30,,
matmul_split_k-64x1024x64,contextual_rag_llm,4,1003,completed,True,0.011935999616980553,55.14040459500393,0.012671999633312225,0.012319999746978283,26,1,3506,795,2,BaselineSearch,32,,
matmul_split_k-64x1024x64,contextual_rag_llm,5,1004,completed,True,0.011103999800980091,36.8318803459988,0.012032000347971916,0.011951999738812447,26,1,3506,826,2,BaselineSearch,29,,
matmul_split_k-64x1024x64,hybrid_lfbo_llm,1,1000,completed,True,0.008671999908983707,70.12210043900996,0.009216000325977802,0.009216000325977802,80,1,3506,829,,BaselineSearch,62,26,54
matmul_split_k-64x1024x64,hybrid_lfbo_llm,2,1001,completed,True,0.009472000412642956,123.84545658901334,0.010463999584317207,0.009631999768316746,80,1,3506,776,,BaselineSearch,71,26,54
matmul_split_k-64x1024x64,hybrid_lfbo_llm,3,1002,completed,True,0.01027199998497963,97.3376990169927,0.010688000358641148,0.009871999733150005,80,1,3506,713,,BaselineSearch,68,26,54
matmul_split_k-64x1024x64,hybrid_lfbo_llm,4,1003,completed,True,0.008383999578654766,113.91654985601781,0.008991999551653862,0.008799999952316284,80,1,3506,812,,BaselineSearch,71,26,54
matmul_split_k-64x1024x64,hybrid_lfbo_llm,5,1004,completed,True,0.010623999871313572,94.03430465998827,0.011071999557316303,0.0098879998549819,80,1,3506,808,,BaselineSearch,67,26,54
matmul_split_k-64x1024x64,lfbo,1,1000,completed,True,0.008832000195980072,62.007388224010356,0.009216000325977802,0.009216000325977802,80,0,,,,BaselineSearch,41,,
matmul_split_k-64x1024x64,lfbo,2,1001,completed,True,0.009759999811649323,71.87469330301974,0.010591999627649784,0.010495999827980995,80,0,,,,BaselineSearch,42,,
matmul_split_k-64x1024x64,lfbo,3,1002,completed,True,0.009855999611318111,63.05512925301446,0.010432000271975994,0.009920000098645687,80,0,,,,BaselineSearch,42,,
matmul_split_k-64x1024x64,lfbo,4,1003,completed,True,0.01104000024497509,62.55750337900827,0.011680000461637974,0.009855999611318111,80,0,,,,BaselineSearch,42,,
matmul_split_k-64x1024x64,lfbo,5,1004,completed,True,0.010048000141978264,101.23641384899383,0.01071999967098236,0.0098879998549819,80,0,,,,BaselineSearch,42,,
matmul_split_k-64x1024x64,llm,1,1000,completed,True,0.035551998764276505,28.693317561002914,0.025919999927282333,0.025919999927282333,26,1,3506,800,,BaselineSearch,28,,
matmul_split_k-64x1024x64,llm,2,1001,completed,True,0.010143999941647053,59.581798261002405,0.010784000158309937,0.010784000158309937,26,1,3506,794,,BaselineSearch,34,,
matmul_split_k-64x1024x64,llm,3,1002,completed,True,0.010080000385642052,43.58043681900017,0.010879999957978725,0.009855999611318111,26,1,3506,814,,BaselineSearch,31,,
matmul_split_k-64x1024x64,llm,4,1003,completed,True,0.01945599913597107,37.89309127200977,0.020447999238967896,0.016256000846624374,26,1,3506,822,,BaselineSearch,30,,
matmul_split_k-64x1024x64,llm,5,1004,completed,True,0.010879999957978725,26.303342808008892,0.011807999573647976,0.011392000131309032,26,1,3506,760,,BaselineSearch,28,,
matmul_split_k-64x16384x64,contextual_rag_llm,1,1000,completed,True,0.4912639856338501,34.7591786129924,0.30963200330734253,0.30963200330734253,26,1,3506,822,2,BaselineSearch,28,,
matmul_split_k-64x16384x64,contextual_rag_llm,2,1001,completed,True,0.25196799635887146,22.19970088300761,0.48873600363731384,0.48873600363731384,26,1,3506,791,2,BaselineSearch,26,,
matmul_split_k-64x16384x64,contextual_rag_llm,3,1002,completed,True,0.07067200168967247,40.07488556500175,0.07011199742555618,0.05379199981689453,26,1,3506,849,2,BaselineSearch,29,,
matmul_split_k-64x16384x64,contextual_rag_llm,4,1003,completed,True,0.20652799308300018,42.15820712799905,0.20943999290466309,0.17308799922466278,26,1,3506,827,2,BaselineSearch,30,,
matmul_split_k-64x16384x64,contextual_rag_llm,5,1004,completed,True,0.05913599953055382,33.80388054301147,0.05955199897289276,0.05955199897289276,26,1,3506,810,2,BaselineSearch,28,,
matmul_split_k-64x16384x64,hybrid_lfbo_llm,1,1000,completed,True,0.033952001482248306,66.2916619409807,0.035071998834609985,0.03471999987959862,80,1,3506,775,,BaselineSearch,61,26,54
matmul_split_k-64x16384x64,hybrid_lfbo_llm,2,1001,completed,True,0.2510400116443634,43.352324328006944,0.4912479966878891,0.4912479966878891,67,1,3506,838,,BaselineSearch,56,26,41
matmul_split_k-64x16384x64,hybrid_lfbo_llm,3,1002,completed,True,0.03888000175356865,53.219947567005875,0.07004799693822861,0.0533440001308918,68,1,3506,803,,BaselineSearch,59,26,42
matmul_split_k-64x16384x64,hybrid_lfbo_llm,4,1003,completed,True,0.11123199760913849,56.92495487901033,0.20559999346733093,0.17580799758434296,68,1,3506,813,,BaselineSearch,60,26,42
matmul_split_k-64x16384x64,hybrid_lfbo_llm,5,1004,completed,True,0.03548799827694893,47.91205738901044,0.05951999872922897,0.05951999872922897,68,1,3506,790,,BaselineSearch,58,26,42
matmul_split_k-64x16384x64,lfbo,1,1000,completed,True,0.03206399828195572,60.90392049000366,0.03302399814128876,0.03302399814128876,80,0,,,,BaselineSearch,40,,
matmul_split_k-64x16384x64,lfbo,2,1001,completed,True,0.2505439966917038,25.65715412600548,0.489439994096756,0.489439994096756,80,0,,,,BaselineSearch,33,,
matmul_split_k-64x16384x64,lfbo,3,1002,completed,True,0.03872000053524971,35.58132349801599,0.06982400268316269,0.05337600037455559,80,0,,,,BaselineSearch,36,,
matmul_split_k-64x16384x64,lfbo,4,1003,completed,True,0.11068800091743469,39.624965952010825,0.20524799823760986,0.1737920045852661,80,0,,,,BaselineSearch,37,,
matmul_split_k-64x16384x64,lfbo,5,1004,completed,True,0.03545600175857544,33.77660146600101,0.059776000678539276,0.059776000678539276,80,0,,,,BaselineSearch,34,,
matmul_split_k-64x16384x64,llm,1,1000,completed,True,0.49088001251220703,30.197777542984113,0.3097279965877533,0.3097279965877533,26,1,3506,781,,BaselineSearch,28,,
matmul_split_k-64x16384x64,llm,2,1001,completed,True,0.25017601251602173,17.23923980499967,0.49054399132728577,0.49054399132728577,26,1,3506,814,,BaselineSearch,26,,
matmul_split_k-64x16384x64,llm,3,1002,completed,True,0.06982400268316269,34.95931145900977,0.06950400024652481,0.053568001836538315,26,1,3506,825,,BaselineSearch,29,,
matmul_split_k-64x16384x64,llm,4,1003,completed,True,0.20627200603485107,37.19250080001075,0.20559999346733093,0.17320000380277634,26,1,3506,778,,BaselineSearch,30,,
matmul_split_k-64x16384x64,llm,5,1004,completed,True,0.059167999774217606,26.464960110984975,0.05958399921655655,0.05958399921655655,26,1,3506,870,,BaselineSearch,28,,
matmul_split_k-64x65536x64,contextual_rag_llm,1,1000,completed,True,1.9266079664230347,35.43139150500065,1.474303960800171,1.474303960800171,26,1,3506,758,2,BaselineSearch,28,,
matmul_split_k-64x65536x64,contextual_rag_llm,2,1001,completed,True,0.27164798974990845,23.451951180002652,1.9292640089988708,1.9292640089988708,26,1,3506,767,2,BaselineSearch,25,,
matmul_split_k-64x65536x64,contextual_rag_llm,3,1002,completed,True,0.26076799631118774,41.10509673500201,0.25619199872016907,0.24911999702453613,26,1,3506,805,2,BaselineSearch,29,,
matmul_split_k-64x65536x64,contextual_rag_llm,4,1003,completed,True,0.814303994178772,43.87373699899763,0.8065919876098633,0.7915199995040894,26,1,3506,800,2,BaselineSearch,29,,
matmul_split_k-64x65536x64,contextual_rag_llm,5,1004,completed,True,0.21648000180721283,30.962655562965665,0.21062399446964264,0.21062399446964264,26,1,3506,786,2,BaselineSearch,28,,
matmul_split_k-64x65536x64,hybrid_lfbo_llm,1,1000,completed,True,0.1143679991364479,68.95278551999945,0.11382400244474411,0.11382400244474411,80,1,3506,761,,BaselineSearch,60,26,54
matmul_split_k-64x65536x64,hybrid_lfbo_llm,2,1001,completed,True,0.2712959945201874,44.931322887015995,1.9396640062332153,1.9396640062332153,67,1,3506,795,,BaselineSearch,56,26,41
matmul_split_k-64x65536x64,hybrid_lfbo_llm,3,1002,completed,True,0.061983998864889145,54.37468087102752,0.25600001215934753,0.24689599871635437,68,1,3506,840,,BaselineSearch,59,26,42
matmul_split_k-64x65536x64,hybrid_lfbo_llm,4,1003,completed,True,0.12041600048542023,53.621097821043804,0.8070080280303955,0.8070080280303955,68,1,3506,846,,BaselineSearch,60,26,42
matmul_split_k-64x65536x64,hybrid_lfbo_llm,5,1004,completed,True,0.038656000047922134,48.67017014703015,0.21065600216388702,0.21065600216388702,68,1,3506,784,,BaselineSearch,58,26,42
matmul_split_k-64x65536x64,lfbo,1,1000,completed,True,0.10478400066494942,69.08195652096765,0.10329599678516388,0.10329599678516388,80,0,,,,BaselineSearch,41,,
matmul_split_k-64x65536x64,lfbo,2,1001,completed,True,0.27292799949645996,27.45881250698585,1.9324480295181274,1.9324480295181274,80,0,,,,BaselineSearch,33,,
matmul_split_k-64x65536x64,lfbo,3,1002,completed,True,0.062431998550891876,36.049562276981305,0.25596800446510315,0.2481120005249977,80,0,,,,BaselineSearch,36,,
matmul_split_k-64x65536x64,lfbo,4,1003,completed,True,0.12009599804878235,42.086595258966554,0.8072959780693054,0.8072959780693054,80,0,,,,BaselineSearch,37,,
matmul_split_k-64x65536x64,lfbo,5,1004,completed,True,0.038656000047922134,35.55030803097179,0.21094399690628052,0.21094399690628052,80,0,,,,BaselineSearch,34,,
matmul_split_k-64x65536x64,llm,1,1000,completed,True,1.928592026233673,31.35167464299593,1.9229439496994019,1.9229439496994019,26,1,3506,832,,BaselineSearch,28,,
matmul_split_k-64x65536x64,llm,2,1001,completed,True,0.27236799895763397,19.23377917695325,1.940720021724701,1.940720021724701,26,1,3506,836,,BaselineSearch,26,,
matmul_split_k-64x65536x64,llm,3,1002,completed,True,0.258976012468338,35.65240908501437,0.2556479871273041,0.24780799448490143,26,1,3506,777,,BaselineSearch,29,,
matmul_split_k-64x65536x64,llm,4,1003,completed,True,0.8115519881248474,44.183332876011264,0.8075519800186157,0.8075519800186157,26,1,3506,826,,BaselineSearch,31,,
matmul_split_k-64x65536x64,llm,5,1004,completed,True,0.21315200626850128,30.08825174695812,0.21091200411319733,0.21091200411319733,26,1,3506,801,,BaselineSearch,28,,
rms_norm-4096x1024,contextual_rag_llm,1,1000,completed,True,0.0161920003592968,75.76273248496,0.014976000413298607,0.013439999893307686,26,1,4926,937,1,ContextualSearch,33,,
rms_norm-4096x1024,contextual_rag_llm,2,1001,completed,True,0.01635199971497059,62.62960753397783,0.015200000256299973,0.013504000380635262,26,1,4926,997,1,ContextualSearch,33,,
rms_norm-4096x1024,contextual_rag_llm,3,1002,completed,True,0.0163199994713068,61.16389512800379,0.015135999768972397,0.013856000266969204,26,1,4926,950,1,ContextualSearch,32,,
rms_norm-4096x1024,contextual_rag_llm,4,1003,completed,True,0.016256000846624374,74.29809411900351,0.014976000413298607,0.013344000093638897,26,1,4926,879,1,ContextualSearch,33,,
rms_norm-4096x1024,contextual_rag_llm,5,1004,completed,True,0.0161920003592968,61.73482747800881,0.015231999568641186,0.01375999953597784,26,1,4926,1018,1,ContextualSearch,33,,
rms_norm-4096x1024,hybrid_lfbo_llm,1,1000,completed,True,0.016127999871969223,157.5131535010296,0.015104000456631184,0.013856000266969204,80,1,3590,825,,BaselineSearch,71,26,54
rms_norm-4096x1024,hybrid_lfbo_llm,2,1001,completed,True,0.016256000846624374,118.47892694198526,0.015231999568641186,0.013968000188469887,80,1,3590,858,,BaselineSearch,71,26,54
rms_norm-4096x1024,hybrid_lfbo_llm,3,1002,completed,True,0.01616000011563301,119.99728169001173,0.015104000456631184,0.014047999866306782,80,1,3590,847,,BaselineSearch,71,26,54
rms_norm-4096x1024,hybrid_lfbo_llm,4,1003,completed,True,0.01711999997496605,119.72745104902424,0.015424000099301338,0.01369599997997284,80,1,3590,844,,BaselineSearch,70,26,54
rms_norm-4096x1024,hybrid_lfbo_llm,5,1004,completed,True,0.016448000445961952,167.36546917498345,0.015231999568641186,0.014336000196635723,80,1,3590,872,,BaselineSearch,71,26,54
rms_norm-4096x1024,lfbo,1,1000,completed,True,0.017216000705957413,125.61116928496631,0.01635199971497059,0.01635199971497059,80,0,,,,BaselineSearch,42,,
rms_norm-4096x1024,lfbo,2,1001,completed,True,0.018688000738620758,63.20356840000022,0.01756799966096878,0.01756799966096878,80,0,,,,BaselineSearch,40,,
rms_norm-4096x1024,lfbo,3,1002,completed,True,0.016256000846624374,60.458671708998736,0.015647999942302704,0.015552000142633915,80,0,,,,BaselineSearch,42,,
rms_norm-4096x1024,lfbo,4,1003,completed,True,0.019392000511288643,69.04879269504454,0.01849599927663803,0.014015999622642994,80,0,,,,BaselineSearch,41,,
rms_norm-4096x1024,lfbo,5,1004,completed,True,0.020864000543951988,114.97034808894387,0.019967999309301376,0.018464000895619392,80,0,,,,BaselineSearch,40,,
rms_norm-4096x1024,llm,1,1000,completed,True,0.016127999871969223,65.32925061701098,0.015263999812304974,0.013504000380635262,26,1,3590,824,,BaselineSearch,33,,
rms_norm-4096x1024,llm,2,1001,completed,True,0.0161920003592968,53.73246580502018,0.015359999611973763,0.01360000018030405,26,1,3590,796,,BaselineSearch,33,,
rms_norm-4096x1024,llm,3,1002,completed,True,0.016063999384641647,52.99183913395973,0.015263999812304974,0.01414399966597557,26,1,3590,801,,BaselineSearch,33,,
rms_norm-4096x1024,llm,4,1003,completed,True,0.016256000846624374,64.7823261860176,0.015296000055968761,0.013439999893307686,26,1,3590,827,,BaselineSearch,32,,
rms_norm-4096x1024,llm,5,1004,completed,True,0.016287999227643013,51.23792891699122,0.015168000012636185,0.013952000066637993,26,1,3590,810,,BaselineSearch,33,,
rms_norm-4096x32768,contextual_rag_llm,1,1000,completed,True,0.4917440116405487,70.14614939200692,0.4912959933280945,0.49080000817775726,26,1,4918,1039,1,ContextualSearch,33,,
rms_norm-4096x32768,contextual_rag_llm,2,1001,completed,True,0.4914880096912384,67.72948832198745,0.4907839894294739,0.4904960095882416,26,1,4918,968,1,ContextualSearch,33,,
rms_norm-4096x32768,contextual_rag_llm,3,1002,completed,True,0.49164798855781555,80.63996937900083,0.4912959933280945,0.49055999517440796,26,1,4918,1039,1,ContextualSearch,33,,
rms_norm-4096x32768,contextual_rag_llm,4,1003,completed,True,0.49132800102233887,82.40115815296303,0.49091199040412903,0.4904960095882416,26,1,4918,1041,1,ContextualSearch,33,,
rms_norm-4096x32768,contextual_rag_llm,5,1004,completed,True,0.49161601066589355,69.67472495196853,0.49110400676727295,0.49091199040412903,26,1,4918,999,1,ContextualSearch,33,,
rms_norm-4096x32768,hybrid_lfbo_llm,1,1000,completed,True,0.4922559857368469,191.10311695799464,0.4910080134868622,0.4907039999961853,80,1,3591,1026,,BaselineSearch,71,26,54
rms_norm-4096x32768,hybrid_lfbo_llm,2,1001,completed,True,0.492031991481781,202.73591856699204,0.4909760057926178,0.4909600019454956,80,1,3591,1002,,BaselineSearch,71,26,54
rms_norm-4096x32768,hybrid_lfbo_llm,3,1002,completed,True,0.4919680058956146,236.12539529101923,0.49084800481796265,0.49084800481796265,80,1,3591,846,,BaselineSearch,71,26,54
rms_norm-4096x32768,hybrid_lfbo_llm,4,1003,completed,True,0.49187201261520386,212.24175109399948,0.49091199040412903,0.49091199040412903,80,1,3591,810,,BaselineSearch,71,26,54
rms_norm-4096x32768,hybrid_lfbo_llm,5,1004,completed,True,0.4923360049724579,132.98869317601202,0.4909760057926178,0.4909760057926178,80,1,3591,952,,BaselineSearch,70,26,54
rms_norm-4096x32768,lfbo,1,1000,completed,True,0.49798399209976196,132.52820401702775,0.49750399589538574,0.49619199335575104,80,0,,,,BaselineSearch,40,,
rms_norm-4096x32768,lfbo,2,1001,completed,True,0.4981760084629059,139.0590533640352,0.49696001410484314,0.4965119957923889,80,0,,,,BaselineSearch,39,,
rms_norm-4096x32768,lfbo,3,1002,completed,True,0.49795201420783997,77.59177649003686,0.4973439872264862,0.49647998809814453,80,0,,,,BaselineSearch,39,,
rms_norm-4096x32768,lfbo,4,1003,completed,True,0.49833598732948303,138.61172454297775,0.4968000054359436,0.49644801020622253,80,0,,,,BaselineSearch,41,,
rms_norm-4096x32768,lfbo,5,1004,completed,True,0.4981760084629059,77.63859670399688,0.4965760111808777,0.4965760111808777,80,0,,,,BaselineSearch,40,,
rms_norm-4096x32768,llm,1,1000,completed,True,0.49215999245643616,60.60252728196792,0.49113601446151733,0.49089600145816803,26,1,3591,1027,,BaselineSearch,33,,
