kernel,workload_key,shapes,dtypes,arm,rep,ok,status,perf_ms,num_configs_tested,autotune_time_s,end_to_end_s,num_generations,num_compile_failures,num_accuracy_failures,tier
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",lfbo,0,True,ok,0.07049640434851286,844,622.2406168514863,626.2940280288458,16,86,0,
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",lfbo,1,True,ok,0.07092254848989553,1102,1049.924406837672,1053.6170250186697,15,86,0,
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",lfbo,2,True,ok,0.07067156573639641,1266,1067.859817375429,1073.0386714041233,17,95,0,
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",rag_lfbo,0,True,ok,0.07064987959268966,923,1015.0846316637471,1027.0680625420064,20,125,0,1
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",rag_lfbo,1,True,ok,0.0684097990720538,789,1017.7144438019022,1030.6528947018087,15,96,0,1
matmul_bf16_int4,754650cbc529f719b8fd86fbb5d040c842db189c541c0f3b4cd72a14835a6be2,"((64, 8192), (4096, 7168))","('torch.bfloat16', 'torch.int8')",rag_lfbo,2,True,ok,0.07125930397676816,1090,894.1572308670729,906.6094506205991,17,99,0,1
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,0,True,ok,13.93937383379255,561,1799.055526434444,1802.4438104229048,9,200,0,
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,1,True,ok,14.064315523420062,946,2818.895256722346,2823.063947888091,15,225,0,
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,2,True,ok,14.79863452911377,846,2662.336099111475,2666.797575186938,16,270,0,
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,0,True,ok,14.038294792175293,383,1207.4643201781437,1220.001587443985,8,126,0,1
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,1,True,ok,13.965801102774483,775,2445.2987357368693,2459.1344150733203,12,157,0,1
matmul_bf16_int4,b6aa8059607e46caf768cae0509e2cba6d3a4aee3015fea8199bf3c7f68120b3,"((262144, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,2,True,ok,14.019391877310616,633,2293.418304491788,2305.493848660961,14,175,0,1
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,0,True,ok,0.029666571005366453,637,619.6263479636982,623.1739139780402,9,42,0,
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,1,True,ok,0.029738958297873572,994,1480.6386664714664,1485.6770135154948,20,67,0,
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",lfbo,2,True,ok,0.03162819277087267,923,1031.3968782788143,1035.1109961131588,16,47,0,
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,0,True,ok,0.032764983683034495,794,765.5820743180811,777.6410206127912,12,41,0,1
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,1,True,ok,0.030354285713165736,711,742.6860202858225,754.512847607024,14,43,0,1
matmul_bf16_int4,ef60ed5aa0eaf52a05682ed2178af3ee7cb203a16a52be51acac71c7c9841803,"((1, 8192), (4096, 1280))","('torch.bfloat16', 'torch.int8')",rag_lfbo,2,True,ok,0.03241933131716118,607,597.1698045572266,608.7110256841406,8,46,0,1
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,True,ok,0.20094207594100433,494,1354.6361851301044,1356.6878827149048,9,73,0,
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,True,ok,0.20089949979446828,520,1257.7106951847672,1259.758741196245,10,56,0,
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,True,ok,0.20079979921769947,560,1800.3621690580621,1802.5431250855327,15,100,0,
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.20077642653616246,602,1226.2490070909262,1238.1283252658322,12,67,0,1
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.2017370283510244,567,1462.8665708666667,1473.1265887878835,20,67,0,1
rms_norm_bwd,082e1d106aa2b40af027e7cbdcb7ed67e7c5b53fd9d073cc9b63e54ac9afecc4,"((2048, 16384), (2048, 16384), (16384,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.20068209437353754,311,1099.895099944435,1110.3706116797403,6,57,0,1
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,True,ok,0.022165883309744915,713,577.95305142086,581.4364574756473,18,17,0,
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,True,ok,0.022235820366411793,509,498.3939986405894,501.4274418540299,9,9,0,
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,True,ok,0.022530533347485796,454,469.23367442470044,471.4053954426199,13,15,0,
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.018963457733992762,486,470.2201357362792,480.9464595615864,8,10,0,1
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.022710123440488377,461,508.1499509960413,519.3614948298782,10,17,0,1
rms_norm_bwd,87f806a5c9ba53bfc6ae9c8b25326761a0d721844551342695aed1dfc76a4193,"((2048, 1024), (2048, 1024), (1024,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.022706083114932284,1078,808.594755101949,821.7158531034365,20,24,0,1
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,True,ok,0.6626670876825889,667,2493.988241066225,2497.3161210529506,16,65,0,
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,True,ok,0.6642421427674181,519,2148.4499840717763,2151.6427069418132,9,64,0,
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,True,ok,0.6640657507814467,791,2733.5574925858527,2735.542670142837,20,109,0,
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.6786619362331205,728,2146.878649018705,2158.6435016375035,9,47,0,1
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.6778055691719055,594,1922.8696163343266,1935.4583374038339,10,52,0,1
rms_norm_bwd,8d7c6a9e602651ca2959f8e7f16105afb4be66da3ec215dd83fbca041ac43776,"((2048, 32768), (2048, 32768), (32768,), (2048, 1))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.6798272013664246,1187,4552.5697535974905,4563.551914812997,20,102,0,1
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",lfbo,0,True,ok,0.24779468595328993,802,579.6455972585827,582.1337593300268,12,41,0,
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",lfbo,1,True,ok,0.24834905877051985,540,423.02321159280837,424.89729805197567,9,15,0,
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",lfbo,2,True,ok,0.24814949066436598,639,411.88462513685226,414.8487946409732,9,15,0,
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.2482601484766713,387,413.61847869027406,423.1746417339891,8,13,0,1
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.24870706995694838,247,348.22655699495226,357.7984975297004,5,13,0,1
rms_norm_fwd,2d02bd8760bee88d60122f76a7e22434747cadeb54480835d30f945ae5daba9f,"((2048, 32768), (32768,))","('torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.24826877665170383,478,417.2273811176419,429.0670912032947,9,21,0,1
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",lfbo,0,True,ok,0.06456925371077968,820,531.1099366107956,534.2975720688701,20,15,0,
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",lfbo,1,True,ok,0.0652522073575744,1248,678.9718072414398,681.9916204698384,20,10,0,
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",lfbo,2,True,ok,0.06421722641663395,1295,720.2136476943269,724.2540269987658,20,13,0,
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.06446120435143492,1554,779.7931497925892,792.1263985065743,20,10,0,1
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.06462304167003251,1004,541.4166235923767,554.0467972122133,20,7,0,1
rms_norm_fwd,c0e69ae721f626a9ad2fa1f7fe61f2a6e78e7f22cabe027d1d77d408d9f04c74,"((2048, 8192), (8192,))","('torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.06532278379950768,941,605.2910872288048,617.3348264079541,20,11,0,1
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",lfbo,0,True,ok,0.01206391611957964,1337,573.1051898915321,576.3670146493241,20,4,0,
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",lfbo,1,True,ok,0.01171520822094921,822,444.6248706905171,447.6534077869728,17,6,0,
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",lfbo,2,True,ok,0.008172511270171717,679,414.62684040889144,417.0883883535862,16,4,0,
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.011930200788574936,839,402.81675720680505,414.2382168965414,20,4,0,1
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.011271065478816877,779,445.98081462457776,456.8423383384943,16,2,0,1
rms_norm_fwd,c2b7fea7919a361cfe986cea36afbbccc780fafea42c89b5f4bdf6459e27d1fa,"((2048, 1024), (1024,))","('torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.007839183662827981,863,446.1498220935464,457.372954307124,16,2,0,1
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,True,ok,0.007657947575675787,405,741.4160288637504,743.5533946203068,11,6,0,
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,True,ok,0.008962442744144122,495,831.2272700136527,833.5491800848395,9,6,0,
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,True,ok,0.007100189475535812,623,687.3653069501743,689.9562609214336,17,3,0,
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.010361783553735685,544,835.2241222681478,847.700429703109,8,5,0,1
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.010473842890102282,524,775.8303577210754,786.2378043578938,12,2,0,1
rope_fwd,11e35021fde1613b2ef7354389493c17e349ff1e95cbff391057b75d61ab7077,"((1, 32, 2048, 16), (1, 8, 2048, 16), (1, 2048, 16), (1, 2048, 16))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.007091784035753468,319,733.3112044818699,744.4495959552005,12,3,0,1
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,False,timeout,,,,,,,,
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,False,timeout,,,,,,,,
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,False,timeout,,,,,,,,
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.1601672314402074,487,3329.3368313265964,3340.921721894294,14,29,0,1
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.1603619279623692,564,4306.684654745273,4315.185523150489,15,42,0,1
rope_fwd,cac4e0a0160a887c9341687a90d0c23d54472287c22f7bb74de41657ae7f51e6,"((1, 32, 4096, 256), (1, 8, 4096, 256), (1, 4096, 256), (1, 4096, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.15996275523470507,525,3533.292254002765,3543.151230974123,12,15,0,1
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,0,True,ok,0.6263843635867413,281,2834.4126154342666,2836.8444144567475,10,15,0,
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,1,True,ok,0.6309890900597428,331,4115.6579721542075,4118.04278089758,12,29,0,
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",lfbo,2,True,ok,0.6271526002346125,452,4731.54118046537,4732.311689843424,14,36,0,
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,0,True,ok,0.6255133138663733,368,4843.8892952995375,4853.555209430866,20,39,0,1
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,1,True,ok,0.629335339804341,213,1433.7052216371521,1443.939074699767,5,4,0,1
rope_fwd,f3de2bcd809dc2a573f641539c331e440b867b1ad6a433bdd7a282fcb4b6d1d9,"((1, 32, 16384, 256), (1, 8, 16384, 256), (1, 16384, 256), (1, 16384, 256))","('torch.float32', 'torch.float32', 'torch.float32', 'torch.float32')",rag_lfbo,2,True,ok,0.6258172652775184,352,2547.2591707771644,2557.56505317986,8,12,0,1
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",lfbo,0,True,ok,0.06915774683702194,435,530.0586052043363,532.8834378821775,13,8,0,
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",lfbo,1,True,ok,0.07127329217126736,917,654.119646364823,657.592063411139,20,9,0,
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",lfbo,2,True,ok,0.07132015442008217,718,689.6111737564206,692.37079123687,12,3,0,
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",rag_lfbo,0,True,ok,0.07104538471890141,545,601.5239692833275,613.6233082292601,20,5,0,1
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",rag_lfbo,1,True,ok,0.07094734602611327,967,756.6314239799976,768.5983840925619,20,5,0,1
softmax_two_pass,12d8864644f8e293100b07fdae27413fd58326f2502958970c90d36c1d00fca8,"((4096, 8704),)","('torch.float16',)",rag_lfbo,2,True,ok,0.07122081860497191,479,455.6662733377889,467.05605013668537,20,6,0,1
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",lfbo,0,True,ok,0.09950110675008209,924,634.4656845796853,637.2111190194264,13,7,0,
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",lfbo,1,True,ok,0.10131930213179897,1139,692.5150856235996,696.488296112977,20,2,0,
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",lfbo,2,True,ok,0.1012010242600841,665,571.7013759771362,574.2081249682233,15,3,0,
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",rag_lfbo,0,True,ok,0.1014494239792719,673,742.5815462395549,753.8749710032716,20,3,0,1
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",rag_lfbo,1,True,ok,0.09943124404647848,436,540.935523847118,552.8462564656511,10,4,0,1
softmax_two_pass,bed547b1278bd755b89803d64cf426cca8acb2726fb67f0b93e54450659dd070,"((4096, 12672),)","('torch.float16',)",rag_lfbo,2,True,ok,0.09939367327360286,574,710.5112423785031,721.3862277204171,20,11,0,1
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",lfbo,0,True,ok,0.005828332914884046,805,415.28224354516715,418.37789447791874,20,0,0,
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",lfbo,1,True,ok,0.005426472211797689,666,271.754873377271,273.89121839031577,10,0,0,
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",lfbo,2,True,ok,0.006886408002219525,561,285.28504303935915,288.0333474939689,9,2,0,
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",rag_lfbo,0,True,ok,0.0057794851617481895,765,387.8861245056614,398.0527683356777,15,0,0,1
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",rag_lfbo,1,True,ok,0.005548831673066989,700,478.1231234520674,488.0241518924013,18,2,0,1
softmax_two_pass,d20f62af1c354597e269c102812eec7f6da0013e662a64f1acc8287e48c2d107,"((4096, 256),)","('torch.float16',)",rag_lfbo,2,True,ok,0.005450369642835252,788,409.4586396301165,421.28373248595744,13,1,0,1
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,0,True,ok,0.488224389712985,819,511.8764085434377,514.4258184907958,12,5,47,
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,1,True,ok,0.4878869202970727,824,588.7796599948779,592.1725921556354,11,9,66,
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,2,True,ok,0.4884707724755527,814,708.6866026977077,712.0363043332472,10,8,46,
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,0,True,ok,0.49005310429385834,863,465.87133864779025,478.3996880594641,10,11,52,1
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,1,True,ok,0.4900542443118444,1195,1169.1176061034203,1180.5293482588604,20,16,78,1
